tweets_id,text,author_id,username,user_created_time,user_location,user_name,user_description,geo_place_id,geo_country_code,geo_place_type,geo_full_name,geo_bbox,geo_country,geo_name,date
1340491462547566593,@Katpa73 Because the Trump enablers who make the action necessary lack the moral character to do it.,378075091,LScholler,2011-09-22T16:05:21.000Z,"Delaware, USA",Trying to understand🇺🇦🌻,Retired. Vaxxed and masked because I am trying to live to enjoy it and the many wonderful people . Fighting the MAGAts. #resist,3f5897b87d2bf56c,US,admin,"Delaware, USA","[-75.7887564, 38.4510398, -74.984165, 39.839007]",Etats-Unis,Delaware,2020-12-20
1340491410152296448,@mehdirhasan Why do I feel like Trump is holding an AK47 while the Dems have squirt guns in their pockets?,1884350492,mpechura,2013-09-19T20:46:05.000Z,"Wisconsin, USA",marlene pechura,"Extreme lover of dogs, nature, books and writing --- Wife of Jeff, aspiring watercolor artist and political addict",7dc5c6d3bfb10ccc,US,admin,"Wisconsin, USA","[-92.889433, 42.491921, -86.24955, 47.309715]",Etats-Unis,Wisconsin,2020-12-20
1340491400853467136,"Ready for #Trump to declare War to stay in power...
#trumpisatraitor",235228949,thecyde,2011-01-07T17:35:11.000Z,MADE IN MISSISSIPPI 🏷,〽️UG🈂️FU©️K🅰️,🤦🏾‍♂️(((Welcome to my shit show )))🎙 🏚 🇹🇹 “I’m on you”🤌🏾👈🏾,7dc5c6d3bfb10ccc,US,admin,"Wisconsin, USA","[-92.889433, 42.491921, -86.24955, 47.309715]",Etats-Unis,Wisconsin,2020-12-20
1340491353667432448,@DanScavino So Inspiring. ❤ The World Is Watching. Americans are Fighting like a Flynn. We Will Stop The Steal. We Will Continue To Hold The Line.  Trump 2020.,1042605204292530176,SherrieinCali,2018-09-20T02:43:46.000Z,Jamestown CA. ,Sharing the Truth,"Humanitarian, Travel, President Trump, Classic Rock. not always in that order.",fbd6d2f5a4e4a15e,US,admin,"California, USA","[-124.482003, 32.528832, -114.131212, 42.009519]",Etats-Unis,California,2020-12-20
1340491340421980161,"Lady liberty is not blind.
Special treatment

Joe Biden's niece Caroline, 33, avoids prison time for DUI https://t.co/bsvTbnzH5I via @MailOnline",124825742,DruMayle,2010-03-20T18:07:04.000Z,"Norwich, CT",Dru,"#3rdGenMil, #Navy Retiree, #500+ Days-at-Sea,
#Recipient of 7 different medal.
#Brain Cancer Survivor, #MAGA
Bought Florida Georgia Line Donate Vet  ♿
Fly🇺🇸",ca059e12283afa1e,US,city,"Norwich, CT","[-72.175195, 41.490724, -72.030241, 41.607853]",Etats-Unis,Norwich,2020-12-20
1340491337280438272,"Trump really wants to declare martial law and have the voting machines checked out for voting irregularities.  
The king c lown has list his flippen mind",937360845650235393,JohnAll73320517,2017-12-03T16:40:15.000Z,"Brownsburg, IN",John Allen,Sports World News Government & Politics NFL NFL,1010ecfa7d3a40f8,US,admin,"Indiana, USA","[-88.097892, 37.771743, -84.78458, 41.761368]",Etats-Unis,Indiana,2020-12-20
1340491313607811076,@KamVTV The dems stole the election and everybody knows it,272010825,saymhat10,2011-03-25T16:48:00.000Z,,Billy DeBerry,Navy and Army retired love God and country and believes in the 2nd amendment,7142eb97ae21e839,US,admin,"Georgia, USA","[-85.605166, 30.355644, -80.742567, 35.000771]",Etats-Unis,Georgia,2020-12-20
1340491296251793408,@theblaze @Barnes_Law About time he grown a set balls to see there was wrong doing in the election,1333227497480187906,LarryST79399980,2020-11-30T01:53:39.000Z,,Larry STONE,,f239196a09f74f30,US,city,"Camden, TN","[-88.140136, 36.0352098, -88.078039, 36.082942]",Etats-Unis,Camden,2020-12-20
1340491218850082817,@PeppleAshley @Penny_J_Thomas @blackreignfire @NicolasEdny Bernie continuously ignore blacks and poc as part of the working class and instead insists on using working class as code for white people. Biden won the most votes for ppl whose income is less than 100k and ALL NON WHITE VOTERS. Trump won the most white voters and those &gt;100k. https://t.co/1c2UldvYLy,22379003,SineQuaN0nUSA,2009-03-01T16:47:01.000Z,somewhere blocking 🌹 twtter,PartialSunset,"Old, disgraceful commie, neo-libtard, socialist-marxist, fascist-muslim,baby killing,god hating,antiFeminist feminazi, unpatriotic,man-looking, typo queen.",e0060cda70f5f341,US,admin,"Texas, USA","[-106.645646, 25.837092, -93.508131, 36.500695]",Etats-Unis,Texas,2020-12-20
1340491214316040192,"I’ve seen a lot of crap this year. A bloody election season, a deadly virus, racial tension, my little brother in middle school.

Today took the cake.

I was looking up a hot cocoa recipe and Google had “with mayonnaise” as a suggestion.

I’m done. Wake me up in 2021. https://t.co/imQ9wdiRqC",2560430430,alexhammeke,2014-06-11T03:17:25.000Z,,Alex (HAMMER 🔨) Hammeke,Talent/Board Op at KQKY-KGFW-KLPR | @UNKAntelope Staff Writer |UNK class of 23 | Previous @BartonSports @GB_BatCats @kpreps | big fan of soup.,27c45d804c777999,US,admin,"Kansas, USA","[-102.051769, 36.9931101, -94.588081, 40.003282]",Etats-Unis,Kansas,2020-12-20
1340491180832862208,"@TheTrueAmerica5 I am worried.
https://t.co/N4czgKD7Oh",825057711134035968,JMPeck69,2017-01-27T19:07:41.000Z,"Houston, TX",Professor Peacock🇺🇦,"In the fight to give a voice to those that can only squawk. In the neverending fight to protect beauty, I was kicked off Nextdoor Heathlake. #drcole",1c69a67ad480e1b1,US,city,"Houston, TX","[-95.823268, 29.522325, -95.069705, 30.1546646]",Etats-Unis,Houston,2020-12-20
1340491178605760524,If the Republicans let the Democrats steel the Georgia Senate special election shame on them.,1044761024153423872,Chuckst08232273,2018-09-26T01:30:13.000Z,,Chuckster,"Proud American, constitutional conservative, NRA member, pro-life.",463f5d9615d7d1be,US,admin,"Maine, USA","[-71.084335, 42.917127, -66.885075, 47.459687]",Etats-Unis,Maine,2020-12-20
1340491175841714177,FEC To Be Sued If They Don’t Act On Trump And Kushner Illegally Taking $617 Million In Campaign Funds https://t.co/JhI1yHkwFU via @politicususa,1202602466681995264,OrdellVee,2019-12-05T14:56:05.000Z,,Ordell Vee,,9807c5c5f7a2c6ce,US,admin,"Minnesota, USA","[-97.239256, 43.499362, -89.483385, 49.384359]",Etats-Unis,Minnesota,2020-12-20
1340491174101082112,@Agent4MassGov Crazy as a loon...or trump himself,1083163918992842752,LaurieP10155147,2019-01-10T00:49:37.000Z,Estero Florida ,Lj57,"Mom, gramma, medical /legal professional",47d6c4ee241dfc33,US,city,"Estero, FL","[-81.840335, 26.389186, -81.754749, 26.4569821]",Etats-Unis,Estero,2020-12-20
1340491110058242048,Will there be people on here that will still tweet and follow trump when he leaves office? I hope not but I see a lot of pundits and nobody’s have made a good living all this man. Based on their tweet following.,1081953266957803522,deniselatim,2019-01-06T16:38:55.000Z,Washington D.C,change is now,I have been in Information Technology for over 20 years/STEM/Army Brat/Navy Vet/Entrepreneur/speak the truth/Justice for the wrongly convicted/equality,5635c19c2b5078d1,US,admin,"Virginie, USA","[-83.67529, 36.540739, -75.16644, 39.466012]",Etats-Unis,Virginie,2020-12-20
1340491104374943744,"@realDonaldTrump  Our President , am I right ? The Stream on the Tea time , 9:25 window too10:00 you in, me you in-I-inu window ? @TreRook_  ,and I a former 🏳️‍🌈🥂 couple now tribes , turned straight . By destiny”I’m a reborn woman “ monologue for Trump TV . @Comments @IvankaTrump https://t.co/DwpdVYPMW9",836996947856613376,CylonToes1_26,2017-03-01T17:49:57.000Z,"Mahwah, NJ",Lux/John Carlito Rook she /hers,"An Angel raised in SinCity , born in Los Angeles MLK = BLM . 💜Republican Progressive Party",01a9a39529b27f36,US,city,"Manhattan, NY","[-74.026675, 40.683935, -73.910408, 40.877483]",Etats-Unis,Manhattan,2020-12-20
tweets_id,text,author_id,username,user_created_time,user_location,user_name,user_description,geo_place_id,geo_country_code,geo_place_type,geo_full_name,geo_bbox,geo_country,geo_name,date
1340526110489128961,"@CodeMonkeyZ Hey Ron I'm here in Texas getting these text since before November 3 election so I'm digging for more info since I have been hearing of all the fraud going on .
Just seems weird to me ..... https://t.co/FZApaNdjIs",1267666416389554177,Diesel00999411,2020-06-02T03:56:51.000Z,,Diesel,Love America,4233ec320eb73634,US,city,"Cedar Hill, TX","[-97.028288, 32.541286, -96.891039, 32.649242]",Etats-Unis,Cedar Hill,2020-12-20
1340526098468233216,"@marcorubio Great instead of the old, people with autoimmune diseases, people who really need it cannot get it. You knew Trump didn’t order enough for one state alone even though there’s 49 others",3286115984,michelle1virg,2015-07-21T04:35:15.000Z,USA,Michelle B V,"I foster kids & animals, volunteer for many rescues. I’m very opinionated and straightforward.",5ca2cc5afa0894df,US,city,"Miramar, FL","[-80.4081604, 25.956799, -80.205968, 25.9954488]",Etats-Unis,Miramar,2020-12-20
1340525975906504705,@ggreenwald Trump is never been relentless...maybe relentless liar or cheat 🤔,1004728196665958400,Tombaan66,2018-06-07T14:14:03.000Z,"Texas, USA",Tombaan,"#TermLimits
#ExpandSCOTUS
#BetoForGovernor
#POEMS
#BLM
#WarrenDemocrat
#Ukraine",e0060cda70f5f341,US,admin,"Texas, USA","[-106.645646, 25.837092, -93.508131, 36.500695]",Etats-Unis,Texas,2020-12-20
1340525969103327234,There is a video somewhere I saw it of Joe Biden actually saying that they just pulled off the biggest hoax. ever,836285266574848000,Zimmie55,2017-02-27T18:41:59.000Z,,dunrite,birthday. July 4 1937,c13938f4ec2dd011,US,city,"Pontiac, MI","[-83.335007, 42.603793, -83.2478422, 42.699542]",Etats-Unis,Pontiac,2020-12-20
1340525957787074560,"@TX_WalkerRanger 
Are you ready for this
Info was given to the Biden adm. Normal procedure. Within 24 hours. DNI picked it up on the Chinese Channels. Whatcha think",2460762241,artmobley,2014-04-24T04:10:24.000Z,Parkville.  Md.21234  ,artmobley1@gmail.com,"I am a die hard conservative. TRUMP FIRST AN ALWAYS
 l can suck a lemon dry 
love my family an country. willing to die for both. 
Politics first an always",186f9ea317217282,US,city,"Carney, MD","[-76.568646, 39.379544, -76.498934, 39.44386]",Etats-Unis,Carney,2020-12-20
1340525912631242752,@realDonaldTrump You must stop watching you're 2 FAKE NEWS CHANNELS @FOXNEWS AND @OAN THEY ARE CORRUPT BECAUSE YOU TELL THEM WHAT YOU WANT THEM TO SAY TO YOU'RE EXTREMELY VERY STUPID SUPPORTERS AND YOU'RE STUPID FAMILY WHO FRAUDS WHO ARE NOW HAVING MORE NEW INVESTIGATIONS BECAUSE OF LARA TRUMP,1286111625561419777,ScottaLambert1,2020-07-23T01:32:23.000Z,"Wilkes-Barre, PA",Scott a Lambert,,3fdd3a62ae058de9,US,city,"Wilkes-Barre, PA","[-75.924804, 41.215416, -75.8267555, 41.272993]",Etats-Unis,Wilkes-Barre,2020-12-20
1340525906020847616,"Fikru Alemayehu a potential candidate of OLF in Oromia is in prison. #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1319401858058760192,HeboRahima,2020-10-22T22:15:56.000Z,,rahima.hebo@gmail.com,Just have fun with it,300bcc6e23a88361,US,city,"Seattle, WA","[-122.436232, 47.4953154, -122.2249728, 47.734319]",Etats-Unis,Seattle,2020-12-20
1340525900203343875,Fuck Biden https://t.co/dQysXK7KDF,1186836131574272000,WenselRon,2019-10-23T02:46:30.000Z,,Ron Wensel,,d98e7ce217ade2c5,US,city,"Stockton, CA","[-121.4168716, 37.883347, -121.183979, 38.078305]",Etats-Unis,Stockton,2020-12-20
1340525897703677952,@marcorubio You’re a spineless sack of shit. Do you have the balls to tell Trump this? No. Go fuck yourself,1019053168188157952,NYCRobUCF,2018-07-17T02:56:23.000Z,"New York, NY",UCF is Big12 Country! ✌🏼,"UCF Alumni - Avid sports fan. UCF, Dodgers, Avs and unfortunately a NY Giants & Magic fan
Insta: ucfrobnyc",e4a0d228eb6be76b,US,city,"Philadelphia, PA","[-75.280284, 39.871811, -74.955712, 40.13792]",Etats-Unis,Philadelphia,2020-12-20
1340525869303963648,"Abebech Desalegn a potential candidate of OLF in Oromia
is in prison. #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1319401858058760192,HeboRahima,2020-10-22T22:15:56.000Z,,rahima.hebo@gmail.com,Just have fun with it,300bcc6e23a88361,US,city,"Seattle, WA","[-122.436232, 47.4953154, -122.2249728, 47.734319]",Etats-Unis,Seattle,2020-12-20
1340525829600636928,"Joe Biden Appears to Outperform in Counties Using Dominion or HART Voting Machines: Data Analyst https://t.co/oRMZyktQNp
 
Download our app to read more at https://t.co/VORUb3nrxC",3295943761,dsrved759,2015-07-26T19:03:24.000Z,,Ed Welch,"Husband, father, grandfather, church elder, a defender of the Constitution, US Navy RET.",a592bd6ceb1319f7,US,city,"San Diego, CA","[-117.282538, 32.53962, -116.9274403, 33.0804044]",Etats-Unis,San Diego,2020-12-20
1340525812164923392,"Dejene Sori a potential candidate of OLF in West Shewa Oromia
is in prison. #FreeAllPoliticalPrisonersInEthiopia first to conduct a free and fair election.
@UNDP @EUinEthiopia @DFID_UK @StateDept @USAID @NEBEthiopia @JosepBorrellF
#Plus178CandidatesBehindBars",1319401858058760192,HeboRahima,2020-10-22T22:15:56.000Z,,rahima.hebo@gmail.com,Just have fun with it,300bcc6e23a88361,US,city,"Seattle, WA","[-122.436232, 47.4953154, -122.2249728, 47.734319]",Etats-Unis,Seattle,2020-12-20
1340525777629159424,Trump WON! https://t.co/wADxgRLHhV,7839052,stephenhblack,2007-07-31T04:57:17.000Z,"Oklahoma City, OK",Stephen Black,"First Stone Min.Exec.Dir.-30yrs, Pastor, Speaker& Author. Love my wife Robin of 35yrs & my 3adult kids,3grndkids, Live CORAM DEO #OnceGay 39+yrs ago, #SBlackOKC",bd3d2074a33fbd06,US,admin,"Oklahoma, USA","[-103.0026515, 33.615765, -94.431332, 37.002328]",Etats-Unis,Oklahoma,2020-12-20
1340525766212112386,@ninetwentys @realDonaldTrump You’re just a bunch of convicts like the Trump family so you’re input is not required.,827993918012846080,AndrewMoxom,2017-02-04T21:35:08.000Z,"Woodbury, MN",Andrew Moxom,,7dc5c6d3bfb10ccc,US,admin,"Wisconsin, USA","[-92.889433, 42.491921, -86.24955, 47.309715]",Etats-Unis,Wisconsin,2020-12-20
