tweets_id,text,author_id,username,user_created_time,user_location,user_name,user_description,geo_place_id,geo_country_code,geo_place_type,geo_full_name,geo_bbox,geo_country,geo_name,date
1339752242971172866,What is Joe Biden’s plan on bringing Bad Girls Club to steaming services?,19818794,twattwat,2009-01-31T15:37:17.000Z,from where its forever sunny,cyn😈👹,I have an opinion about everything and nothing at the same time 💅🏽,5a110d312052166f,US,city,"San Francisco, CA","[-122.514926, 37.708075, -122.357031, 37.833238]",Etats-Unis,San Francisco,2020-12-18
1339752218203987971,"Watch ""The BIDEN CRIME FAMILY'S Payoff Scheme | Rudy Giuliani's EXCLUSIVE Reaction"" on YouTube https://t.co/IqrEEYGisM via @80_MusicLover__",445820716,patriot_51,2011-12-24T22:52:07.000Z,NYC,Patriot_51🇺🇸,"US NAVY/ VET. 80's Child,Flight instructor. Musician,Father,Friend.Visit My pages Emal:
erikfiles@nycmail.com",00c39537733fa112,US,city,"Queens, NY","[-73.962582, 40.541722, -73.699793, 40.8000371]",Etats-Unis,Queens,2020-12-18
1339752160591044609,@waltshaub Putin owns trump.,17528256,calicokid,2008-11-21T01:28:53.000Z,,calicokid,just a peon resisting,45a45eb8e30e7b14,US,city,"Little Rock, AR","[-92.5215951, 34.6259499, -92.1630491, 34.8178224]",Etats-Unis,Little Rock,2020-12-18
1339752140462419976,"@PaulaChertok @Acosta Putin's hand has been so far up @realDonaldTrump ass, Trump cannot speak.

Tell us about cybersecurity and the gutting of American intelligence agencies Donnie!

Nevermind, He wouldn't tell the truth anyway! https://t.co/VkKMtmndaK",95607921,Genjo_N_Mojave,2009-12-09T09:01:27.000Z,"Los Angeles, CA",Robert 🌻,"Aerospace Quality Eng'r-Mgr./Political Activist/Zen Monk/  
#Yankees/ #Resistance / #FreeTibet  #FreeUkraine  #FreePalenstine 🌻🇺🇦🇺🇸🌻",04291149b14feb9d,US,city,"Lancaster, CA","[-118.280798, 34.6309445, -118.045755, 34.740709]",Etats-Unis,Lancaster,2020-12-18
1339752117695885314,"@realDonaldTrump All this administration had to do was be truthful w/Americans, set the example, encourage people to follow the guidelines, not undermine science, experts, state governments or support conspiracy theories:

https://t.co/bOtyat9ffo

https://t.co/eXDIuTl0GJ

https://t.co/tfSOHndkWf https://t.co/QBt0XWwPED",1631308484,opivali,2013-07-29T21:33:40.000Z,"Virginia Beach, USA",Michael David Kester,https://t.co/q2Z34o9FEw https://t.co/NnCuy3uKRc https://t.co/UDFbKq31pr https://t.co/5JCaTnO70j,84229b03659050aa,US,city,"Virginia Beach, VA","[-76.22808, 36.672684, -75.9118121, 36.932399]",Etats-Unis,Virginia Beach,2020-12-18
1339752081910083587,"You mean like the 2018 GA gubernatorial election? I beg to differ. @staceyabrams handled that with grace, then decisive action. Thank you, Ms Abrams, for flipping GA. https://t.co/Qhyqblforg",61272585,jacobnsbrier,2009-07-29T19:20:31.000Z,Rhode Island,Jacob Brier 💉🇺🇸,Husband &father. Prblm Solver. RIer. Barrington Town Council // Cheerleader of transparency &equity // Introverted ppl person // he/him // Some twts r fake news,171f28605a266e2d,US,city,"Barrington, RI","[-71.353104, 41.705922, -71.285346, 41.7760584]",Etats-Unis,Barrington,2020-12-18
1339752023302918146,"@StevieVanZandt Putin's hand has been so far up @realDonaldTrump ass, Trump cannot speak.

Tell us about cybersecurity and the gutting of American intelligence agencies Donnie!

Nevermind, He wouldn't tell the truth anyway! https://t.co/XLHM4kTi6b",95607921,Genjo_N_Mojave,2009-12-09T09:01:27.000Z,"Los Angeles, CA",Robert 🌻,"Aerospace Quality Eng'r-Mgr./Political Activist/Zen Monk/  
#Yankees/ #Resistance / #FreeTibet  #FreeUkraine  #FreePalenstine 🌻🇺🇦🇺🇸🌻",04291149b14feb9d,US,city,"Lancaster, CA","[-118.280798, 34.6309445, -118.045755, 34.740709]",Etats-Unis,Lancaster,2020-12-18
1339752022745051137,"@KamalaHarris @JoeBiden Nooo, 50 days until we HAVE to call Joe Biden president. #Neolibsarefake",1267719610364604416,Truthte71168415,2020-06-02T07:33:16.000Z,"Orange County, Ca",Truthteller,"I relentlessly tell the truth while humorously destroying the egos of liars, the willfully ignorant, and the wicked.",0562e9e53cddf6ec,US,city,"Santa Ana, CA","[-117.944051, 33.691774, -117.830826, 33.78821]",Etats-Unis,Santa Ana,2020-12-18
1339752010825011201,"@brneydash1987 No more hacking, just sent $ to the Biden Foundation!",14203700,wcmcghee2,2008-03-23T21:18:24.000Z,"Washington, DC",wcmcghee2,,4ddec4770a850303,US,city,"Waldorf, MD","[-76.985159, 38.608878, -76.841929, 38.660379]",Etats-Unis,Waldorf,2020-12-18
1339751968084996099,@dpakman TRUMP going to JAIL,375821323,jeanedsully,2011-09-18T20:01:44.000Z,"Massachusetts, USA",Jean,open minded,2c1b499801cd0ef4,US,city,"Brockton, MA","[-71.080136, 42.042695, -70.973413, 42.126438]",Etats-Unis,Brockton,2020-12-18
1339751967275552768,We need a trump crimes commission. It’s not just the pandemic that needs investigation. https://t.co/V1c6VzvYLB,28845836,Lindag3333,2009-04-04T18:42:52.000Z,"New York, USA",Linda Gonzalez 🇺🇦,"Retired press. 7th generation Ellis island descendant Italy, Ukraine. Biden/Harris",859b7f1502db8fe9,US,city,"Binghamton, NY","[-75.95015, 42.067082, -75.857034, 42.156489]",Etats-Unis,Binghamton,2020-12-18
